= Calculating relative diversity (B) for all neutral sites across the genome. = = =
Using recombination (crossover) map from ../bin/200kb.map
Plot saved to genome_plot.png
= B value calculated in 1.25 seconds. = = =
         1366344 function calls (1345329 primitive calls) in 1.689 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      135    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        7    0.000    0.000    0.000    0.000 patches.py:301(set_antialiased)
        1    0.000    0.000    0.000    0.000 threading.py:986(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:902(createLock)
       55    0.000    0.000    0.000    0.000 colors.py:404(<genexpr>)
        6    0.000    0.000    0.000    0.000 getlimits.py:709(max)
        1    0.000    0.000    0.000    0.000 subprocess.py:702(Popen)
        1    0.000    0.000    0.000    0.000 quiver.py:235(QuiverKey)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(MathTextParser)
        1    0.000    0.000    0.000    0.000 calendar.py:54(<listcomp>)
       80    0.000    0.000    0.000    0.000 fromnumeric.py:3265(_round_dispatcher)
       88    0.000    0.000    0.000    0.000 backend_bases.py:807(restore)
       80    0.000    0.000    0.000    0.000 backend_bases.py:180(open_group)
        1    0.000    0.000    0.000    0.000 core.py:5759(__init__)
        7    0.000    0.000    0.000    0.000 weakref.py:511(update)
        5    0.000    0.000    0.000    0.000 typing.py:1107(__mro_entries__)
        3    0.000    0.000    0.000    0.000 core.py:712(<listcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:755(with_name)
        1    0.000    0.000    0.000    0.000 defmatrix.py:73(matrix)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.000    0.000 _base.py:3750(get_ybound)
        6    0.000    0.000    0.000    0.000 collections.py:562(get_offsets)
       72    0.000    0.000    0.000    0.000 enum.py:559(<lambda>)
       80    0.000    0.000    0.000    0.000 backend_bases.py:187(close_group)
        2    0.000    0.000    0.000    0.000 _base.py:2883(<listcomp>)
       38    0.000    0.000    0.000    0.000 backend_agg.py:246(get_canvas_width_height)
        1    0.000    0.000    0.000    0.000 getlimits.py:307(_get_machar)
        7    0.000    0.000    0.000    0.000 core.py:2544(_arraymethod)
        1    0.000    0.000    0.000    0.000 traceback.py:335(StackSummary)
        2    0.000    0.000    0.000    0.000 tokenize.py:321(read_or_stop)
       44    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
        4    0.000    0.000    0.000    0.000 shape_base.py:23(atleast_1d)
        1    0.000    0.000    0.000    0.000 getlimits.py:86(_str_smallest_subnormal)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:151(_set_up_aliases)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 polynomial.py:1077(poly1d)
        1    0.000    0.000    0.000    0.000 model.py:102(PrimitiveType)
       51    0.000    0.000    0.000    0.000 text.py:605(set_wrap)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        2    0.000    0.000    0.000    0.000 datetime.py:1239(__new__)
        4    0.000    0.000    0.000    0.000 dataclasses.py:400(_tuple_str)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(time)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:381(__subclasshook__)
       25    0.000    0.000    0.000    0.000 __init__.py:438(<dictcomp>)
       24    0.000    0.000    0.000    0.000 dviread.py:221(<listcomp>)
        8    0.000    0.000    0.000    0.000 collections.py:789(get_edgecolor)
       30    0.000    0.000    0.000    0.000 core.py:697(<genexpr>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:445(<listcomp>)
        4    0.000    0.000    0.000    0.000 collections.py:710(<listcomp>)
        1    0.000    0.000    0.000    0.000 dviread.py:831(PsfontsMap)
        1    0.000    0.000    0.000    0.000 core.py:264(<listcomp>)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:9(Gcf)
        3    0.000    0.000    0.000    0.000 rcsetup.py:249(validate_backend)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        2    0.000    0.000    0.000    0.000 datetime.py:792(__new__)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        6    0.000    0.000    0.000    0.000 figure.py:2736(axes)
       50    0.000    0.000    0.000    0.000 backend_bases.py:1012(set_snap)
        2    0.000    0.000    0.000    0.000 dataclasses.py:391(_fields_in_init_order)
        3    0.000    0.000    0.000    0.000 transforms.py:990(intervaly)
        1    0.000    0.000    0.000    0.000 linalg.py:39(EigResult)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2324(new_timer)
        6    0.000    0.000    0.000    0.000 patches.py:473(set_joinstyle)
        3    0.000    0.000    0.000    0.000 legend_handler.py:433(__init__)
        1    0.000    0.000    0.000    0.000 _dtype.py:1(<module>)
     12/6    0.000    0.000    0.000    0.000 transforms.py:2397(<lambda>)
        1    0.000    0.000    0.000    0.000 datetime.py:762(date)
       11    0.000    0.000    0.000    0.000 __init__.py:44(__init__)
        1    0.000    0.000    0.000    0.000 testing.py:126(TestParseResultsAsserts)
        5    0.000    0.000    0.000    0.000 _collections_abc.py:283(__subclasshook__)
       13    0.000    0.000    0.000    0.000 typing.py:380(__repr__)
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
       12    0.000    0.000    0.000    0.000 artist.py:267(<genexpr>)
       12    0.000    0.000    0.000    0.000 os.py:759(decode)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1995(Chebyshev)
        1    0.000    0.000    0.000    0.000 JpegPresets.py:1(<module>)
        4    0.000    0.000    0.000    0.000 inspect.py:1712(_shadowed_dict)
        1    0.000    0.000    0.000    0.000 numeric.py:841(outer)
        2    0.000    0.000    0.000    0.000 model.py:264(__init__)
        4    0.000    0.000    0.000    0.000 figure.py:2592(_check_layout_engines_compat)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 _base.py:4424(<listcomp>)
       12    0.000    0.000    0.000    0.000 weakref.py:370(remove)
        3    0.000    0.000    0.000    0.000 core.py:4904(_generateDefaultName)
       63    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
       12    0.000    0.000    0.000    0.000 dataclasses.py:286(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:853(_addHandlerRef)
       14    0.000    0.000    0.000    0.000 typing.py:2248(<listcomp>)
        1    0.000    0.000    0.000    0.000 csv.py:130(DictWriter)
        7    0.000    0.000    0.000    0.000 transforms.py:2421(transform_path_non_affine)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
       15    0.000    0.000    0.000    0.000 enum.py:724(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 art3d.py:183(Line3D)
        5    0.000    0.000    0.000    0.000 argparse.py:941(__init__)
        1    0.000    0.000    0.000    0.000 _internal.py:240(_missing_ctypes)
        8    0.000    0.000    0.000    0.000 hatch.py:182(_validate_hatch_pattern)
        3    0.000    0.000    0.000    0.000 transforms.py:985(intervalx)
        1    0.000    0.000    0.000    0.000 axis.py:2289(XAxis)
       12    0.000    0.000    0.000    0.000 dataclasses.py:508(_init_param)
       56    0.000    0.000    0.000    0.000 core.py:3991(<genexpr>)
       44    0.000    0.000    0.000    0.000 backend_bases.py:886(get_snap)
        6    0.000    0.000    0.000    0.000 inspect.py:1349(formatannotation)
       42    0.000    0.000    0.000    0.000 transforms.py:142(<dictcomp>)
       10    0.000    0.000    0.000    0.000 axis.py:2259(_make_getset_interval)
        6    0.000    0.000    0.000    0.000 deprecation.py:239(__init__)
       56    0.000    0.000    0.000    0.000 pathlib.py:412(_select_from)
       38    0.000    0.000    0.000    0.000 backend_bases.py:930(set_clip_rectangle)
        2    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
        1    0.000    0.000    0.000    0.000 _mathtext.py:434(BakomaFonts)
        1    0.000    0.000    0.000    0.000 pathlib.py:282(_NormalAccessor)
       59    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
       40    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        6    0.000    0.000    0.000    0.000 collections.py:216(get_offset_transform)
        3    0.000    0.000    0.000    0.000 gridspec.py:431(<dictcomp>)
       20    0.000    0.000    0.000    0.000 inspect.py:3030(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:119(Cycler)
       44    0.000    0.000    0.000    0.000 patches.py:767(rotation_point)
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 cbook.py:2056(__init__)
       55    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       68    0.000    0.000    0.000    0.000 inspect.py:3010(return_annotation)
       47    0.000    0.000    0.000    0.000 core.py:4221(<genexpr>)
       35    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:863(Handler)
        1    0.000    0.000    0.000    0.000 rcsetup.py:286(_validate_color_or_linecolor)
        2    0.000    0.000    0.000    0.000 getlimits.py:62(smallest_subnormal)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:441(_setdef)
        5    0.000    0.000    0.000    0.000 transforms.py:970(y1)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1744(_fix_ipython_backend2gui)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
        1    0.000    0.000    0.000    0.000 csv.py:80(DictReader)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:522(_calc_mode)
       25    0.000    0.000    0.000    0.000 threading.py:1183(daemon)
        4    0.000    0.000    0.000    0.000 transforms.py:292(p1)
       74    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
       41    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       42    0.000    0.000    0.000    0.000 transforms.py:135(<dictcomp>)
       40    0.000    0.000    0.000    0.000 markers.py:279(get_fillstyle)
        1    0.000    0.000    0.000    0.000 figure.py:3125(clear)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1090(TimerBase)
       18    0.000    0.000    0.000    0.000 argparse.py:1580(_check_conflict)
        2    0.000    0.000    0.000    0.000 os.py:689(__delitem__)
        1    0.000    0.000    0.000    0.000 legendre.py:1619(Legendre)
        1    0.000    0.000    0.000    0.000 csv.py:81(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:3210(RectangleSelector)
        1    0.000    0.000    0.000    0.000 art3d.py:76(Text3D)
        4    0.000    0.000    0.000    0.000 spines.py:208(register_axis)
        8    0.000    0.000    0.000    0.000 rrule.py:77(<genexpr>)
       12    0.000    0.000    0.000    0.000 _weakrefset.py:39(_remove)
        2    0.000    0.000    0.000    0.000 Image.py:527(_new)
        1    0.000    0.000    0.000    0.000 figure.py:1693(_process_projection_requirements)
        1    0.000    0.000    0.000    0.000 legend_handler.py:633(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:945(Path)
       13    0.000    0.000    0.000    0.000 _internal.py:920(npy_ctypes_check)
        2    0.000    0.000    0.000    0.000 colors.py:1222(__init__)
        8    0.000    0.000    0.000    0.000 cbook.py:1695(safe_isfinite)
       42    0.000    0.000    0.000    0.000 transforms.py:2119(get_matrix)
        4    0.000    0.000    0.000    0.000 sre_parse.py:259(getwhile)
        5    0.000    0.000    0.000    0.000 typing.py:1712(runtime_checkable)
        1    0.000    0.000    0.000    0.000 pickle.py:407(_Pickler)
        1    0.000    0.000    0.000    0.000 hermite.py:1658(Hermite)
        1    0.000    0.000    0.000    0.000 rcsetup.py:256(_validate_toolbar)
        1    0.000    0.000    0.000    0.000 cm.py:59(ColormapRegistry)
        2    0.000    0.000    0.000    0.000 scale.py:707(scale_factory)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
       44    0.000    0.000    0.000    0.000 backend_bases.py:1046(get_hatch_linewidth)
        5    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
       15    0.000    0.000    0.000    0.000 argparse.py:584(format)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
       50    0.000    0.000    0.000    0.000 artist.py:664(get_sketch_params)
        2    0.000    0.000    0.000    0.000 _base.py:852(_request_autoscale_view)
        1    0.000    0.000    0.000    0.000 traceback.py:457(TracebackException)
        1    0.000    0.000    0.000    0.000 tempfile.py:661(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:21(FigureCanvasMac)
        6    0.000    0.000    0.000    0.000 rcsetup.py:174(_make_type_validator)
       33    0.000    0.000    0.000    0.000 core.py:4509(recurse)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:865(sort)
        2    0.000    0.000    0.000    0.000 transforms.py:2190(__init__)
        5    0.000    0.000    0.000    0.000 datetime.py:397(_check_time_fields)
        1    0.000    0.000    0.000    0.000 demographyHelpers.py:1(<module>)
       38    0.000    0.000    0.000    0.000 artist.py:834(get_alpha)
        1    0.000    0.000    0.000    0.000 calcBInGenes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:121(GzipFile)
        1    0.000    0.000    0.000    0.000 colors.py:62(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3418(draw_if_interactive)
       10    0.000    0.000    0.000    0.000 core.py:3648(parseImpl)
       31    0.000    0.000    0.000    0.000 axis.py:755(get_remove_overlapping_locs)
        8    0.000    0.000    0.000    0.000 dataclasses.py:817(_set_qualname)
       51    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
